sentence_id annotator_id adj_subj subj landmark verb adj_obj obj annotator_score
50 42 dummy runway run move dummy parallel 2
51 42 dummy school provide leave dummy education 1
52 42 dummy road run operate dummy parallel 7
53 42 dummy tribunal try judge dummy crime 7
54 42 dummy priest say allege dummy prayer 3
55 42 dummy priest say state dummy mass 7
56 42 dummy priest say allege dummy mass 4
57 42 dummy poll show picture dummy support 3
58 42 dummy poll show express dummy support 7
59 42 dummy politician buy purchase dummy election 7
60 42 dummy politician buy bribe dummy election 7
61 42 dummy people write spell dummy letter 3
62 42 dummy people write publish dummy letter 5
63 42 dummy people try test dummy sniffing 7
64 42 dummy member accept bear dummy share 4
65 42 dummy map show picture dummy location 3
66 42 dummy weapon buy purchase dummy chance 7
67 42 dummy user accept receive dummy responsibility 7
68 42 dummy user write spell dummy word 3
69 42 dummy user write publish dummy word 3
70 42 dummy user write spell dummy software 3
71 42 dummy user write publish dummy software 4
72 42 dummy man write publish dummy song 5
73 42 dummy man try test dummy experiment 6
74 42 dummy management accept bear dummy responsibility 6
75 42 dummy man write spell dummy song 2
76 42 dummy map show express dummy area 3
77 42 dummy management accept receive dummy responsibility 3
78 42 dummy map show express dummy location 4
79 42 dummy map show picture dummy area 3
80 42 dummy claimant draw attract dummy benefit 4
81 42 dummy cinema show picture dummy film 2
82 42 dummy teacher write publish dummy book 3
83 42 dummy child show express dummy sign 2
84 42 dummy child show picture dummy interest 3
85 42 dummy child show express dummy interest 6
86 42 dummy child meet visit dummy house 3
87 42 dummy cinema show express dummy film 2
88 42 dummy child write spell dummy word 5
89 42 dummy child write publish dummy word 4
90 42 dummy child show picture dummy sign 3
91 42 dummy people buy bribe dummy product 1
92 42 dummy people buy purchase dummy house 7
93 42 dummy people buy bribe dummy house 1
94 42 dummy patient draw depict dummy figure 4
95 42 dummy people run move dummy company 1
96 42 dummy people buy purchase dummy security 7
97 42 dummy people buy bribe dummy security 4
98 42 dummy people buy purchase dummy product 7
99 42 dummy people run move dummy round 1
100 42 dummy people run operate dummy company 7
101 42 dummy representative meet visit dummy official 7
102 42 dummy river meet satisfy dummy sea 1
103 42 dummy tribunal try test dummy crime 7
104 42 dummy producer say state dummy favour 7
105 42 dummy proposal draw attract dummy criticism 6
106 42 dummy priest say state dummy prayer 7
107 42 dummy producer say allege dummy favour 3
108 42 dummy report draw depict dummy attention 3
109 42 dummy representative meet satisfy dummy official 1
110 42 dummy proposal draw depict dummy criticism 7
111 42 dummy report draw attract dummy attention 5
112 42 dummy man say state dummy success 6
113 42 dummy man try judge dummy experiment 5
114 42 dummy man say state dummy sentence 7
115 42 dummy man say allege dummy success 4
116 42 dummy man provide supply dummy money 7
117 42 dummy man say allege dummy sentence 1
118 42 dummy man draw depict dummy sword 1
119 42 dummy man provide leave dummy money 3
120 42 dummy male draw depict dummy female 5
121 42 dummy man draw attract dummy sword 1
122 42 dummy user accept bear dummy responsibility 7
123 42 dummy member accept receive dummy share 5
124 42 dummy model buy bribe dummy behaviour 1
125 42 dummy model buy purchase dummy behaviour 7
126 42 dummy mother provide leave dummy baby 1
127 42 dummy mother provide supply dummy baby 6
128 42 dummy parent draw attract dummy line 1
129 42 dummy parent draw depict dummy line 5
130 42 dummy patient accept bear dummy treatment 6
131 42 dummy patient accept receive dummy treatment 7
132 42 dummy patient draw attract dummy figure 3
133 42 dummy service meet satisfy dummy need 6
134 42 dummy school provide supply dummy education 7
135 42 dummy scholar write spell dummy book 3
136 42 dummy table show express dummy result 7
137 42 dummy firm buy bribe dummy politician 7
138 42 dummy figure show picture dummy increase 2
139 42 dummy weapon buy bribe dummy chance 1
140 42 dummy family run move dummy hotel 1
141 42 dummy family provide supply dummy home 7
142 42 dummy figure show express dummy increase 2
143 42 dummy family run operate dummy hotel 7
144 42 dummy employer provide leave dummy training 1
145 42 dummy employee buy purchase dummy property 7
146 42 dummy family provide leave dummy home 2
147 42 dummy employer provide supply dummy training 7
148 42 dummy service meet visit dummy need 1
149 42 dummy shareholder accept bear dummy offer 3
150 42 dummy shareholder accept receive dummy offer 5
151 42 dummy shiver run move dummy spine 2
152 42 dummy shiver run operate dummy spine 2
153 42 dummy sight meet satisfy dummy eye 2
154 42 dummy society accept bear dummy charge 4
155 42 dummy society accept receive dummy charge 4
156 42 dummy speaker say allege dummy word 3
157 42 dummy speaker say state dummy word 6
158 42 dummy table show picture dummy result 4
159 42 dummy user run move dummy application 1
160 42 dummy spokesman say state dummy decision 7
161 42 dummy spokesman say allege dummy decision 2
162 42 dummy specialist write spell dummy papers 3
163 42 dummy specialist write publish dummy papers 4
164 42 dummy student write spell dummy name 6
165 42 dummy student write publish dummy name 3
166 42 dummy student meet visit dummy requirement 1
167 42 dummy student meet satisfy dummy requirement 7
168 42 dummy study provide supply dummy evidence 7
169 42 dummy study provide leave dummy evidence 3
170 42 dummy child meet satisfy dummy house 1
171 42 dummy child draw depict dummy picture 5
172 42 dummy beach meet satisfy dummy standard 5
173 42 dummy artist show picture dummy work 2
174 42 dummy artist show express dummy work 4
175 42 dummy child draw attract dummy picture 1
176 42 dummy boy meet visit dummy girl 4
177 42 dummy boy meet satisfy dummy girl 2
178 42 dummy beach meet visit dummy standard 2
179 42 dummy sweat run move dummy face 1
180 42 dummy sweat run operate dummy face 1
181 42 dummy survey say allege dummy recovery 1
182 42 dummy survey say state dummy recovery 4
183 42 dummy supporter buy bribe dummy ticket 1
184 42 dummy supporter buy purchase dummy ticket 7
185 42 dummy study show express dummy correlation 5
186 42 dummy study show picture dummy correlation 3
187 42 dummy study provide leave dummy information 2
188 42 dummy study provide supply dummy information 7
189 42 dummy company provide supply dummy service 7
190 42 dummy court try judge dummy case 7
191 42 dummy claimant draw depict dummy benefit 5
192 42 dummy company provide leave dummy service 1
193 42 dummy court try test dummy offence 4
194 42 dummy demonstrator try judge dummy building 5
195 42 dummy court try test dummy case 5
196 42 dummy court try judge dummy offence 7
197 42 dummy demonstrator try test dummy building 4
198 42 dummy employee buy bribe dummy property 3
199 42 dummy writer write spell dummy book 3
1 43 dummy table draw depict dummy eye 3
2 43 dummy table draw attract dummy eye 3
3 43 dummy system meet visit dummy criterion 4
4 43 dummy system meet satisfy dummy criterion 7
5 43 dummy system meet visit dummy requirement 4
6 43 dummy system meet satisfy dummy requirement 7
7 43 dummy system provide supply dummy facility 6
8 43 dummy system provide leave dummy facility 2
9 43 dummy system run operate dummy application 6
10 43 dummy system run move dummy application 3
11 43 dummy woman draw depict dummy hair 6
12 43 dummy woman draw attract dummy hair 1
13 43 dummy magazine accept bear dummy liability 7
14 43 dummy machine run operate dummy program 6
15 43 dummy machine run move dummy program 5
16 43 dummy lawyer accept receive dummy conviction 4
17 43 dummy lawyer accept bear dummy conviction 2
18 43 dummy justice try test dummy king 5
19 43 dummy justice try judge dummy king 6
20 43 dummy judge try test dummy action 4
21 43 dummy male draw attract dummy female 1
22 43 dummy magazine accept receive dummy liability 6
23 43 dummy teacher write spell dummy book 4
24 43 dummy user run operate dummy application 6
25 43 dummy scholar write publish dummy book 6
26 43 dummy people try test dummy program 6
27 43 dummy people try judge dummy sniffing 1
28 43 dummy runway run operate dummy parallel 1
29 43 dummy people say state dummy success 7
30 43 dummy people try judge dummy door 1
31 43 dummy people try test dummy door 5
32 43 dummy people try judge dummy program 3
33 43 dummy people run operate dummy round 6
34 43 dummy people say allege dummy prayer 1
35 43 dummy people say state dummy prayer 7
36 43 dummy people say allege dummy success 3
37 43 dummy government accept receive dummy recommendation 6
38 43 dummy government provide leave dummy cash 5
39 43 dummy government provide supply dummy cash 7
40 43 dummy investor buy bribe dummy share 1
41 43 dummy firm buy purchase dummy politician 7
42 43 dummy government accept bear dummy proposal 2
43 43 dummy government accept receive dummy proposal 4
44 43 dummy government accept bear dummy recommendation 2
45 43 dummy road run move dummy parallel 1
46 43 dummy writer write publish dummy book 7
47 43 dummy investor buy purchase dummy share 7
48 43 dummy judge try judge dummy action 5
49 43 dummy river meet visit dummy sea 1
50 43 dummy runway run move dummy parallel 1
51 43 dummy school provide leave dummy education 2
52 43 dummy road run operate dummy parallel 1
53 43 dummy tribunal try judge dummy crime 5
54 43 dummy priest say allege dummy prayer 2
55 43 dummy priest say state dummy mass 5
56 43 dummy priest say allege dummy mass 1
57 43 dummy poll show picture dummy support 6
58 43 dummy poll show express dummy support 5
59 43 dummy politician buy purchase dummy election 7
60 43 dummy politician buy bribe dummy election 7
61 43 dummy people write spell dummy letter 6
62 43 dummy people write publish dummy letter 7
63 43 dummy people try test dummy sniffing 2
64 43 dummy member accept bear dummy share 3
65 43 dummy map show picture dummy location 5
66 43 dummy weapon buy purchase dummy chance 5
67 43 dummy user accept receive dummy responsibility 5
68 43 dummy user write spell dummy word 6
69 43 dummy user write publish dummy word 4
70 43 dummy user write spell dummy software 3
71 43 dummy user write publish dummy software 6
72 43 dummy man write publish dummy song 6
73 43 dummy man try test dummy experiment 7
74 43 dummy management accept bear dummy responsibility 6
75 43 dummy man write spell dummy song 5
76 43 dummy map show express dummy area 4
77 43 dummy management accept receive dummy responsibility 5
78 43 dummy map show express dummy location 4
79 43 dummy map show picture dummy area 5
80 43 dummy claimant draw attract dummy benefit 5
81 43 dummy cinema show picture dummy film 6
82 43 dummy teacher write publish dummy book 7
83 43 dummy child show express dummy sign 5
84 43 dummy child show picture dummy interest 3
85 43 dummy child show express dummy interest 6
86 43 dummy child meet visit dummy house 5
87 43 dummy cinema show express dummy film 5
88 43 dummy child write spell dummy word 7
89 43 dummy child write publish dummy word 6
90 43 dummy child show picture dummy sign 4
91 43 dummy people buy bribe dummy product 2
92 43 dummy people buy purchase dummy house 7
93 43 dummy people buy bribe dummy house 1
94 43 dummy patient draw depict dummy figure 6
95 43 dummy people run move dummy company 2
96 43 dummy people buy purchase dummy security 6
97 43 dummy people buy bribe dummy security 5
98 43 dummy people buy purchase dummy product 7
99 43 dummy people run move dummy round 3
100 43 dummy people run operate dummy company 6
101 43 dummy representative meet visit dummy official 7
102 43 dummy river meet satisfy dummy sea 1
103 43 dummy tribunal try test dummy crime 6
104 43 dummy producer say state dummy favour 5
105 43 dummy proposal draw attract dummy criticism 7
106 43 dummy priest say state dummy prayer 6
107 43 dummy producer say allege dummy favour 1
108 43 dummy report draw depict dummy attention 3
109 43 dummy representative meet satisfy dummy official 4
110 43 dummy proposal draw depict dummy criticism 3
111 43 dummy report draw attract dummy attention 6
112 43 dummy man say state dummy success 7
113 43 dummy man try judge dummy experiment 5
114 43 dummy man say state dummy sentence 7
115 43 dummy man say allege dummy success 2
116 43 dummy man provide supply dummy money 7
117 43 dummy man say allege dummy sentence 3
118 43 dummy man draw depict dummy sword 6
119 43 dummy man provide leave dummy money 5
120 43 dummy male draw depict dummy female 6
121 43 dummy man draw attract dummy sword 2
122 43 dummy user accept bear dummy responsibility 7
123 43 dummy member accept receive dummy share 6
124 43 dummy model buy bribe dummy behaviour 3
125 43 dummy model buy purchase dummy behaviour 4
126 43 dummy mother provide leave dummy baby 5
127 43 dummy mother provide supply dummy baby 7
128 43 dummy parent draw attract dummy line 2
129 43 dummy parent draw depict dummy line 4
130 43 dummy patient accept bear dummy treatment 2
131 43 dummy patient accept receive dummy treatment 7
132 43 dummy patient draw attract dummy figure 3
133 43 dummy service meet satisfy dummy need 5
134 43 dummy school provide supply dummy education 6
135 43 dummy scholar write spell dummy book 4
136 43 dummy table show express dummy result 3
137 43 dummy firm buy bribe dummy politician 7
138 43 dummy figure show picture dummy increase 6
139 43 dummy weapon buy bribe dummy chance 1
140 43 dummy family run move dummy hotel 1
141 43 dummy family provide supply dummy home 6
142 43 dummy figure show express dummy increase 5
143 43 dummy family run operate dummy hotel 7
144 43 dummy employer provide leave dummy training 2
145 43 dummy employee buy purchase dummy property 7
146 43 dummy family provide leave dummy home 2
147 43 dummy employer provide supply dummy training 7
148 43 dummy service meet visit dummy need 2
149 43 dummy shareholder accept bear dummy offer 3
150 43 dummy shareholder accept receive dummy offer 5
151 43 dummy shiver run move dummy spine 2
152 43 dummy shiver run operate dummy spine 1
153 43 dummy sight meet satisfy dummy eye 4
154 43 dummy society accept bear dummy charge 5
155 43 dummy society accept receive dummy charge 4
156 43 dummy speaker say allege dummy word 3
157 43 dummy speaker say state dummy word 5
158 43 dummy table show picture dummy result 3
159 43 dummy user run move dummy application 2
160 43 dummy spokesman say state dummy decision 6
161 43 dummy spokesman say allege dummy decision 3
162 43 dummy specialist write spell dummy papers 4
163 43 dummy specialist write publish dummy papers 7
164 43 dummy student write spell dummy name 7
165 43 dummy student write publish dummy name 5
166 43 dummy student meet visit dummy requirement 6
167 43 dummy student meet satisfy dummy requirement 7
168 43 dummy study provide supply dummy evidence 6
169 43 dummy study provide leave dummy evidence 3
170 43 dummy child meet satisfy dummy house 1
171 43 dummy child draw depict dummy picture 7
172 43 dummy beach meet satisfy dummy standard 7
173 43 dummy artist show picture dummy work 3
174 43 dummy artist show express dummy work 5
175 43 dummy child draw attract dummy picture 2
176 43 dummy boy meet visit dummy girl 6
177 43 dummy boy meet satisfy dummy girl 1
178 43 dummy beach meet visit dummy standard 4
179 43 dummy sweat run move dummy face 1
180 43 dummy sweat run operate dummy face 1
181 43 dummy survey say allege dummy recovery 3
182 43 dummy survey say state dummy recovery 5
183 43 dummy supporter buy bribe dummy ticket 1
184 43 dummy supporter buy purchase dummy ticket 7
185 43 dummy study show express dummy correlation 5
186 43 dummy study show picture dummy correlation 3
187 43 dummy study provide leave dummy information 2
188 43 dummy study provide supply dummy information 6
189 43 dummy company provide supply dummy service 7
190 43 dummy court try judge dummy case 6
191 43 dummy claimant draw depict dummy benefit 1
192 43 dummy company provide leave dummy service 1
193 43 dummy court try test dummy offence 6
194 43 dummy demonstrator try judge dummy building 2
195 43 dummy court try test dummy case 6
196 43 dummy court try judge dummy offence 5
197 43 dummy demonstrator try test dummy building 3
198 43 dummy employee buy bribe dummy property 1
199 43 dummy writer write spell dummy book 5
1 44 dummy table draw depict dummy eye 4
2 44 dummy table draw attract dummy eye 7
3 44 dummy system meet visit dummy criterion 2
4 44 dummy system meet satisfy dummy criterion 7
5 44 dummy system meet visit dummy requirement 2
6 44 dummy system meet satisfy dummy requirement 7
7 44 dummy system provide supply dummy facility 7
8 44 dummy system provide leave dummy facility 4
9 44 dummy system run operate dummy application 7
10 44 dummy system run move dummy application 1
11 44 dummy woman draw depict dummy hair 7
12 44 dummy woman draw attract dummy hair 1
13 44 dummy magazine accept bear dummy liability 5
14 44 dummy machine run operate dummy program 7
15 44 dummy machine run move dummy program 1
16 44 dummy lawyer accept receive dummy conviction 3
17 44 dummy lawyer accept bear dummy conviction 6
18 44 dummy justice try test dummy king 2
19 44 dummy justice try judge dummy king 7
20 44 dummy judge try test dummy action 2
21 44 dummy male draw attract dummy female 2
22 44 dummy magazine accept receive dummy liability 3
23 44 dummy teacher write spell dummy book 4
24 44 dummy user run operate dummy application 7
25 44 dummy scholar write publish dummy book 2
26 44 dummy people try test dummy program 7
27 44 dummy people try judge dummy sniffing 1
28 44 dummy runway run operate dummy parallel 6
29 44 dummy people say state dummy success 7
30 44 dummy people try judge dummy door 1
31 44 dummy people try test dummy door 7
32 44 dummy people try judge dummy program 1
33 44 dummy people run operate dummy round 7
34 44 dummy people say allege dummy prayer 2
35 44 dummy people say state dummy prayer 7
36 44 dummy people say allege dummy success 5
37 44 dummy government accept receive dummy recommendation 1
38 44 dummy government provide leave dummy cash 6
39 44 dummy government provide supply dummy cash 7
40 44 dummy investor buy bribe dummy share 1
41 44 dummy firm buy purchase dummy politician 7
42 44 dummy government accept bear dummy proposal 2
43 44 dummy government accept receive dummy proposal 1
44 44 dummy government accept bear dummy recommendation 2
45 44 dummy road run move dummy parallel 1
46 44 dummy writer write publish dummy book 3
47 44 dummy investor buy purchase dummy share 7
48 44 dummy judge try judge dummy action 7
49 44 dummy river meet visit dummy sea 1
50 44 dummy runway run move dummy parallel 1
51 44 dummy school provide leave dummy education 3
52 44 dummy road run operate dummy parallel 6
53 44 dummy tribunal try judge dummy crime 7
54 44 dummy priest say allege dummy prayer 2
55 44 dummy priest say state dummy mass 7
56 44 dummy priest say allege dummy mass 2
57 44 dummy poll show picture dummy support 6
58 44 dummy poll show express dummy support 6
59 44 dummy politician buy purchase dummy election 7
60 44 dummy politician buy bribe dummy election 6
61 44 dummy people write spell dummy letter 5
62 44 dummy people write publish dummy letter 2
63 44 dummy people try test dummy sniffing 6
64 44 dummy member accept bear dummy share 3
65 44 dummy map show picture dummy location 7
66 44 dummy weapon buy purchase dummy chance 6
67 44 dummy user accept receive dummy responsibility 2
68 44 dummy user write spell dummy word 5
69 44 dummy user write publish dummy word 3
70 44 dummy user write spell dummy software 4
71 44 dummy user write publish dummy software 3
72 44 dummy man write publish dummy song 2
73 44 dummy man try test dummy experiment 7
74 44 dummy management accept bear dummy responsibility 4
75 44 dummy man write spell dummy song 5
76 44 dummy map show express dummy area 6
77 44 dummy management accept receive dummy responsibility 2
78 44 dummy map show express dummy location 6
79 44 dummy map show picture dummy area 7
80 44 dummy claimant draw attract dummy benefit 2
81 44 dummy cinema show picture dummy film 5
82 44 dummy teacher write publish dummy book 5
83 44 dummy child show express dummy sign 6
84 44 dummy child show picture dummy interest 2
85 44 dummy child show express dummy interest 6
86 44 dummy child meet visit dummy house 4
87 44 dummy cinema show express dummy film 1
88 44 dummy child write spell dummy word 1
89 44 dummy child write publish dummy word 2
90 44 dummy child show picture dummy sign 5
91 44 dummy people buy bribe dummy product 1
92 44 dummy people buy purchase dummy house 7
93 44 dummy people buy bribe dummy house 1
94 44 dummy patient draw depict dummy figure 6
95 44 dummy people run move dummy company 1
96 44 dummy people buy purchase dummy security 7
97 44 dummy people buy bribe dummy security 1
98 44 dummy people buy purchase dummy product 7
99 44 dummy people run move dummy round 1
100 44 dummy people run operate dummy company 7
101 44 dummy representative meet visit dummy official 7
102 44 dummy river meet satisfy dummy sea 1
103 44 dummy tribunal try test dummy crime 2
104 44 dummy producer say state dummy favour 7
105 44 dummy proposal draw attract dummy criticism 7
106 44 dummy priest say state dummy prayer 7
107 44 dummy producer say allege dummy favour 5
108 44 dummy report draw depict dummy attention 3
109 44 dummy representative meet satisfy dummy official 1
110 44 dummy proposal draw depict dummy criticism 2
111 44 dummy report draw attract dummy attention 7
112 44 dummy man say state dummy success 7
113 44 dummy man try judge dummy experiment 1
114 44 dummy man say state dummy sentence 7
115 44 dummy man say allege dummy success 5
116 44 dummy man provide supply dummy money 7
117 44 dummy man say allege dummy sentence 5
118 44 dummy man draw depict dummy sword 6
119 44 dummy man provide leave dummy money 6
120 44 dummy male draw depict dummy female 7
121 44 dummy man draw attract dummy sword 1
122 44 dummy user accept bear dummy responsibility 6
123 44 dummy member accept receive dummy share 5
124 44 dummy model buy bribe dummy behaviour 2
125 44 dummy model buy purchase dummy behaviour 7
126 44 dummy mother provide leave dummy baby 2
127 44 dummy mother provide supply dummy baby 6
128 44 dummy parent draw attract dummy line 1
129 44 dummy parent draw depict dummy line 6
130 44 dummy patient accept bear dummy treatment 4
131 44 dummy patient accept receive dummy treatment 5
132 44 dummy patient draw attract dummy figure 1
133 44 dummy service meet satisfy dummy need 7
134 44 dummy school provide supply dummy education 7
135 44 dummy scholar write spell dummy book 3
136 44 dummy table show express dummy result 7
137 44 dummy firm buy bribe dummy politician 6
138 44 dummy figure show picture dummy increase 7
139 44 dummy weapon buy bribe dummy chance 1
140 44 dummy family run move dummy hotel 1
141 44 dummy family provide supply dummy home 7
142 44 dummy figure show express dummy increase 7
143 44 dummy family run operate dummy hotel 7
144 44 dummy employer provide leave dummy training 2
145 44 dummy employee buy purchase dummy property 7
146 44 dummy family provide leave dummy home 2
147 44 dummy employer provide supply dummy training 7
148 44 dummy service meet visit dummy need 1
149 44 dummy shareholder accept bear dummy offer 4
150 44 dummy shareholder accept receive dummy offer 2
151 44 dummy shiver run move dummy spine 1
152 44 dummy shiver run operate dummy spine 2
153 44 dummy sight meet satisfy dummy eye 2
154 44 dummy society accept bear dummy charge 2
155 44 dummy society accept receive dummy charge 2
156 44 dummy speaker say allege dummy word 3
157 44 dummy speaker say state dummy word 7
158 44 dummy table show picture dummy result 7
159 44 dummy user run move dummy application 1
160 44 dummy spokesman say state dummy decision 7
161 44 dummy spokesman say allege dummy decision 4
162 44 dummy specialist write spell dummy papers 5
163 44 dummy specialist write publish dummy papers 3
164 44 dummy student write spell dummy name 5
165 44 dummy student write publish dummy name 2
166 44 dummy student meet visit dummy requirement 2
167 44 dummy student meet satisfy dummy requirement 7
168 44 dummy study provide supply dummy evidence 7
169 44 dummy study provide leave dummy evidence 6
170 44 dummy child meet satisfy dummy house 1
171 44 dummy child draw depict dummy picture 5
172 44 dummy beach meet satisfy dummy standard 7
173 44 dummy artist show picture dummy work 2
174 44 dummy artist show express dummy work 4
175 44 dummy child draw attract dummy picture 1
176 44 dummy boy meet visit dummy girl 4
177 44 dummy boy meet satisfy dummy girl 1
178 44 dummy beach meet visit dummy standard 1
179 44 dummy sweat run move dummy face 1
180 44 dummy sweat run operate dummy face 2
181 44 dummy survey say allege dummy recovery 3
182 44 dummy survey say state dummy recovery 7
183 44 dummy supporter buy bribe dummy ticket 1
184 44 dummy supporter buy purchase dummy ticket 7
185 44 dummy study show express dummy correlation 7
186 44 dummy study show picture dummy correlation 7
187 44 dummy study provide leave dummy information 6
188 44 dummy study provide supply dummy information 7
189 44 dummy company provide supply dummy service 7
190 44 dummy court try judge dummy case 7
191 44 dummy claimant draw depict dummy benefit 5
192 44 dummy company provide leave dummy service 4
193 44 dummy court try test dummy offence 2
194 44 dummy demonstrator try judge dummy building 2
195 44 dummy court try test dummy case 2
196 44 dummy court try judge dummy offence 7
197 44 dummy demonstrator try test dummy building 5
198 44 dummy employee buy bribe dummy property 1
199 44 dummy writer write spell dummy book 5
1 45 dummy table draw depict dummy eye 2
2 45 dummy table draw attract dummy eye 7
3 45 dummy system meet visit dummy criterion 1
4 45 dummy system meet satisfy dummy criterion 7
5 45 dummy system meet visit dummy requirement 1
6 45 dummy system meet satisfy dummy requirement 7
7 45 dummy system provide supply dummy facility 7
8 45 dummy system provide leave dummy facility 2
9 45 dummy system run operate dummy application 7
10 45 dummy system run move dummy application 1
11 45 dummy woman draw depict dummy hair 6
12 45 dummy woman draw attract dummy hair 2
13 45 dummy magazine accept bear dummy liability 4
14 45 dummy machine run operate dummy program 7
15 45 dummy machine run move dummy program 1
16 45 dummy lawyer accept receive dummy conviction 5
17 45 dummy lawyer accept bear dummy conviction 4
18 45 dummy justice try test dummy king 3
19 45 dummy justice try judge dummy king 6
20 45 dummy judge try test dummy action 3
21 45 dummy male draw attract dummy female 6
22 45 dummy magazine accept receive dummy liability 3
23 45 dummy teacher write spell dummy book 3
24 45 dummy user run operate dummy application 5
25 45 dummy scholar write publish dummy book 6
26 45 dummy people try test dummy program 7
27 45 dummy people try judge dummy sniffing 2
28 45 dummy runway run operate dummy parallel 1
29 45 dummy people say state dummy success 6
30 45 dummy people try judge dummy door 4
31 45 dummy people try test dummy door 6
32 45 dummy people try judge dummy program 6
33 45 dummy people run operate dummy round 6
34 45 dummy people say allege dummy prayer 2
35 45 dummy people say state dummy prayer 6
36 45 dummy people say allege dummy success 3
37 45 dummy government accept receive dummy recommendation 4
38 45 dummy government provide leave dummy cash 2
39 45 dummy government provide supply dummy cash 7
40 45 dummy investor buy bribe dummy share 1
41 45 dummy firm buy purchase dummy politician 4
42 45 dummy government accept bear dummy proposal 1
43 45 dummy government accept receive dummy proposal 4
44 45 dummy government accept bear dummy recommendation 2
45 45 dummy road run move dummy parallel 1
46 45 dummy writer write publish dummy book 6
47 45 dummy investor buy purchase dummy share 7
48 45 dummy judge try judge dummy action 6
49 45 dummy river meet visit dummy sea 2
50 45 dummy runway run move dummy parallel 2
51 45 dummy school provide leave dummy education 1
52 45 dummy road run operate dummy parallel 2
53 45 dummy tribunal try judge dummy crime 5
54 45 dummy priest say allege dummy prayer 4
55 45 dummy priest say state dummy mass 4
56 45 dummy priest say allege dummy mass 1
57 45 dummy poll show picture dummy support 4
58 45 dummy poll show express dummy support 5
59 45 dummy politician buy purchase dummy election 6
60 45 dummy politician buy bribe dummy election 4
61 45 dummy people write spell dummy letter 4
62 45 dummy people write publish dummy letter 5
63 45 dummy people try test dummy sniffing 2
64 45 dummy member accept bear dummy share 3
65 45 dummy map show picture dummy location 7
66 45 dummy weapon buy purchase dummy chance 5
67 45 dummy user accept receive dummy responsibility 2
68 45 dummy user write spell dummy word 4
69 45 dummy user write publish dummy word 5
70 45 dummy user write spell dummy software 2
71 45 dummy user write publish dummy software 6
72 45 dummy man write publish dummy song 4
73 45 dummy man try test dummy experiment 6
74 45 dummy management accept bear dummy responsibility 4
75 45 dummy man write spell dummy song 1
76 45 dummy map show express dummy area 4
77 45 dummy management accept receive dummy responsibility 3
78 45 dummy map show express dummy location 4
79 45 dummy map show picture dummy area 6
80 45 dummy claimant draw attract dummy benefit 1
81 45 dummy cinema show picture dummy film 2
82 45 dummy teacher write publish dummy book 6
83 45 dummy child show express dummy sign 3
84 45 dummy child show picture dummy interest 3
85 45 dummy child show express dummy interest 6
86 45 dummy child meet visit dummy house 3
87 45 dummy cinema show express dummy film 3
88 45 dummy child write spell dummy word 4
89 45 dummy child write publish dummy word 4
90 45 dummy child show picture dummy sign 2
91 45 dummy people buy bribe dummy product 2
92 45 dummy people buy purchase dummy house 7
93 45 dummy people buy bribe dummy house 2
94 45 dummy patient draw depict dummy figure 6
95 45 dummy people run move dummy company 1
96 45 dummy people buy purchase dummy security 7
97 45 dummy people buy bribe dummy security 3
98 45 dummy people buy purchase dummy product 7
99 45 dummy people run move dummy round 1
100 45 dummy people run operate dummy company 7
101 45 dummy representative meet visit dummy official 4
102 45 dummy river meet satisfy dummy sea 1
103 45 dummy tribunal try test dummy crime 2
104 45 dummy producer say state dummy favour 5
105 45 dummy proposal draw attract dummy criticism 6
106 45 dummy priest say state dummy prayer 5
107 45 dummy producer say allege dummy favour 4
108 45 dummy report draw depict dummy attention 2
109 45 dummy representative meet satisfy dummy official 4
110 45 dummy proposal draw depict dummy criticism 1
111 45 dummy report draw attract dummy attention 6
112 45 dummy man say state dummy success 5
113 45 dummy man try judge dummy experiment 4
114 45 dummy man say state dummy sentence 6
115 45 dummy man say allege dummy success 4
116 45 dummy man provide supply dummy money 7
117 45 dummy man say allege dummy sentence 4
118 45 dummy man draw depict dummy sword 6
119 45 dummy man provide leave dummy money 6
120 45 dummy male draw depict dummy female 6
121 45 dummy man draw attract dummy sword 3
122 45 dummy user accept bear dummy responsibility 2
123 45 dummy member accept receive dummy share 3
124 45 dummy model buy bribe dummy behaviour 1
125 45 dummy model buy purchase dummy behaviour 3
126 45 dummy mother provide leave dummy baby 4
127 45 dummy mother provide supply dummy baby 6
128 45 dummy parent draw attract dummy line 1
129 45 dummy parent draw depict dummy line 6
130 45 dummy patient accept bear dummy treatment 4
131 45 dummy patient accept receive dummy treatment 5
132 45 dummy patient draw attract dummy figure 4
133 45 dummy service meet satisfy dummy need 7
134 45 dummy school provide supply dummy education 7
135 45 dummy scholar write spell dummy book 4
136 45 dummy table show express dummy result 6
137 45 dummy firm buy bribe dummy politician 6
138 45 dummy figure show picture dummy increase 5
139 45 dummy weapon buy bribe dummy chance 1
140 45 dummy family run move dummy hotel 1
141 45 dummy family provide supply dummy home 7
142 45 dummy figure show express dummy increase 6
143 45 dummy family run operate dummy hotel 7
144 45 dummy employer provide leave dummy training 1
145 45 dummy employee buy purchase dummy property 7
146 45 dummy family provide leave dummy home 1
147 45 dummy employer provide supply dummy training 7
148 45 dummy service meet visit dummy need 1
149 45 dummy shareholder accept bear dummy offer 2
150 45 dummy shareholder accept receive dummy offer 3
151 45 dummy shiver run move dummy spine 3
